polygonid,elevation
5710,103
5711,105
5711,103
5711,102
5711,102
5711,103
5712,102
5712,103
5712,107
5712,104
5712,109
5713,100
5713,99
5713,99
5713,104
5713,97
5714,99
5714,100
5714,97
5714,102
5714,99
5715,96
5715,96
5715,94
5715,96
5715,93
5716,97
5716,99
5716,96
5716,98
5716,102
5717,103
5717,96
5717,102
5717,104
5717,100
5718,99
5718,96
5718,100
5718,101
5718,99
5719,94
5719,90
5719,91
5719,91
5719,93
5720,87
5720,88
5720,92
5720,92
5720,89
5721,89
5721,92
5721,83
5721,91
5721,89
5722,84
5722,87
5722,81
5722,86
5722,85
5723,87
5723,89
5723,86
5723,89
5723,86
5724,87
5724,83
5724,86
5724,84
5724,82
5725,87
5725,86
5725,86
5725,89
5725,84
5726,93
5726,89
5726,90
5726,88
5726,89
5727,85
5727,80
5727,82
5727,81
5727,83
5728,88
5728,81
5728,81
5728,84
5728,79
5729,89
5729,90
5729,89
5729,88
5729,95
5730,90
5730,85
5730,85
5730,86
