polygonid,elevation
7573,22
7573,24
7574,6
7574,6
7574,5
7574,6
7574,6
7575,6
7575,7
7575,6
7575,7
7575,7
7576,0
7576,10
7576,0
7576,5
7576,0
7577,6
7577,5
7577,4
7577,5
7577,6
7578,9
7578,6
7578,6
7578,5
7578,13
7579,7
7579,6
7579,8
7579,4
7579,7
7580,23
7580,11
7580,23
7580,21
7580,22
7581,9
7581,6
7581,12
7581,6
7581,7
7582,6
7582,8
7582,6
7582,6
7582,7
7583,7
7583,6
7583,6
7583,3
7583,7
7584,4
7584,4
7584,6
7584,6
7584,7
7585,6
7585,6
7585,8
7585,6
7585,8
7586,5
7586,8
7586,6
7586,5
7586,5
7587,7
7587,6
7587,6
7587,0
7587,5
7588,0
7588,0
7588,0
7588,0
7588,6
7589,4
7589,4
7589,15
7589,18
7589,4
7590,20
7590,12
7590,4
7590,10
7590,17
7591,10
7591,17
7591,16
7591,29
7591,19
7592,7
7592,4
7592,7
7592,7
7592,8
7593,19
7593,9
7593,18
