polygonid,elevation
20653,52
20653,50
20654,48
20654,32
20654,33
20654,37
20654,37
20655,35
20655,35
20655,44
20655,36
20655,35
20656,50
20656,60
20656,61
20656,65
20656,63
20657,59
20657,62
20657,57
20657,61
20657,58
20658,44
20658,46
20658,49
20658,55
20658,38
20659,57
20659,52
20659,57
20659,49
20659,52
20660,40
20660,16
20660,26
20660,38
20660,32
20661,19
20661,24
20661,27
20661,19
20661,33
20662,18
20662,31
20662,14
20662,18
20662,31
20663,6
20663,15
20663,7
20663,7
20663,9
20664,10
20664,9
20664,12
20664,14
20664,11
20665,25
20665,25
20665,25
20665,17
20665,22
20666,17
20666,33
20666,32
20666,33
20666,32
20667,5
20667,4
20667,-1
20667,9
20667,0
20668,8
20668,2
20668,7
20668,11
20668,11
20669,-3
20669,4
20669,7
20669,5
20669,4
20670,6
20670,7
20670,5
20670,11
20670,7
20671,8
20671,8
20671,11
20671,8
20671,12
20672,0
20672,6
20672,7
20672,5
20672,8
20673,3
20673,3
20673,4
