polygonid,elevation
16508,136
16508,173
16508,148
16508,183
16509,45
16509,115
16509,56
16509,201
16509,202
16510,22
16510,16
16510,16
16510,25
16510,46
16511,94
16511,117
16511,104
16511,80
16511,49
16512,191
16512,160
16512,176
16512,175
16512,188
16513,88
16513,81
16513,57
16513,53
16513,61
16514,22
16514,33
16514,17
16514,18
16514,15
16515,15
16515,11
16515,23
16515,29
16515,31
16516,52
16516,57
16516,43
16516,26
16516,61
16517,9
16517,13
16517,11
16517,7
16517,5
16518,10
16518,5
16518,5
16518,8
16518,4
16519,8
16519,8
16519,3
16519,9
16519,6
16520,6
16520,-1
16520,-1
16520,-1
16520,6
16521,9
16521,6
16521,6
16521,9
16521,7
16522,0
16522,-3
16522,-3
16522,-2
16522,1
16523,2
16523,-2
16523,-2
16523,-1
16523,-3
16524,-1
16524,0
16524,-2
16524,-1
16524,0
16525,-1
16525,-2
16525,-1
16525,2
16525,-2
16526,1
16526,1
16526,-2
16526,-1
16526,2
16527,4
16527,4
16527,2
16527,3
16527,3
16528,3
