polygonid,elevation
12880,284
12880,288
12880,301
12880,300
12880,289
12881,280
12881,274
12881,274
12881,274
12881,274
12882,269
12882,257
12882,268
12882,259
12882,257
12883,282
12883,278
12883,276
12883,273
12883,277
12884,307
12884,324
12884,356
12884,379
12884,547
12885,446
12885,433
12885,436
12885,463
12885,447
12886,452
12886,488
12886,480
12886,472
12886,479
12887,577
12887,585
12887,448
12887,670
12887,523
12888,491
12888,483
12888,468
12888,503
12888,542
12889,499
12889,488
12889,553
12889,546
12889,574
12890,410
12890,403
12890,407
12890,406
12890,404
12891,386
12891,396
12891,396
12891,398
12891,400
12892,382
12892,377
12892,377
12892,379
12892,379
12893,412
12893,404
12893,401
12893,413
12893,395
12894,391
12894,394
12894,396
12894,383
12894,380
12895,384
12895,375
12895,379
12895,386
12895,385
12896,397
12896,416
12896,404
12896,417
12896,415
12897,380
12897,392
12897,385
12897,390
12897,397
12898,399
12898,378
12898,397
12898,390
12898,376
12899,373
12899,379
12899,369
12899,374
12899,374
