polygonid,elevation
6831,24
6832,26
6832,26
6832,26
6832,28
6832,23
6833,27
6833,26
6833,24
6833,23
6833,26
6834,27
6834,26
6834,25
6834,23
6834,24
6835,25
6835,27
6835,27
6835,26
6835,26
6836,29
6836,29
6836,28
6836,33
6836,35
6837,25
6837,29
6837,31
6837,29
6837,32
6838,35
6838,31
6838,32
6838,30
6838,31
6839,31
6839,30
6839,28
6839,35
6839,31
6840,33
6840,29
6840,28
6840,34
6840,31
6841,33
6841,33
6841,30
6841,34
6841,37
6842,38
6842,32
6842,31
6842,32
6842,31
6843,32
6843,34
6843,32
6843,31
6843,33
6844,26
6844,34
6844,24
6844,32
6844,25
6845,23
6845,24
6845,25
6845,25
6845,25
6846,34
6846,33
6846,31
6846,32
6846,32
6847,32
6847,31
6847,33
6847,32
6847,33
6848,35
6848,31
6848,32
6848,32
6848,30
6849,31
6849,32
6849,32
6849,31
6849,32
6850,19
6850,35
6850,23
6850,25
6850,19
6851,22
6851,24
6851,28
6851,24
6851,24
