polygonid,elevation
16928,24
16928,24
16929,26
16929,11
16929,17
16929,37
16929,19
16930,45
16930,42
16930,44
16930,55
16930,25
16931,1598
16931,815
16931,1322
16931,901
16931,744
16932,410
16932,258
16932,476
16932,295
16932,458
16933,392
16933,392
16933,171
16933,390
16933,331
16934,111
16934,116
16934,139
16934,114
16934,127
16935,161
16935,148
16935,140
16935,201
16935,176
16936,104
16936,97
16936,96
16936,112
16936,100
16937,228
16937,260
16937,215
16937,222
16937,191
16938,151
16938,153
16938,170
16938,164
16938,159
16939,141
16939,150
16939,191
16939,163
16939,136
16940,118
16940,112
16940,107
16940,158
16940,147
16941,144
16941,146
16941,148
16941,144
16941,147
16942,142
16942,145
16942,135
16942,135
16942,131
16943,215
16943,534
16943,394
16943,383
16943,426
16944,249
16944,253
16944,255
16944,235
16944,246
16945,228
16945,220
16945,202
16945,240
16945,218
16946,213
16946,188
16946,196
16946,216
16946,192
16947,201
16947,204
16947,205
16947,215
16947,201
16948,179
16948,190
16948,225
