polygonid,elevation
12119,9
12119,8
12119,12
12119,10
12120,14
12120,9
12120,11
12120,11
12120,12
12121,13
12121,12
12121,15
12121,12
12121,14
12122,15
12122,15
12122,16
12122,11
12122,11
12123,14
12123,11
12123,6
12123,17
12123,14
12124,12
12124,16
12124,14
12124,14
12124,10
12125,13
12125,6
12125,12
12125,16
12125,16
12126,12
12126,15
12126,11
12126,13
12126,14
12127,14
12127,14
12127,14
12127,17
12127,14
12128,14
12128,13
12128,13
12128,14
12128,15
12129,11
12129,14
12129,16
12129,11
12129,13
12130,10
12130,14
12130,13
12130,12
12130,10
12131,13
12131,11
12131,13
12131,9
12131,9
12132,16
12132,14
12132,15
12132,14
12132,15
12133,15
12133,16
12133,11
12133,3
12133,14
12134,8
12134,8
12134,14
12134,9
12134,8
12135,7
12135,6
12135,11
12135,9
12135,13
12136,5
12136,9
12136,6
12136,9
12136,10
12137,5
12137,6
12137,9
12137,12
12137,1
12138,14
12138,13
12138,13
12138,8
12138,10
12139,15
