polygonid,elevation
8454,450
8454,576
8455,433
8455,481
8455,522
8455,493
8455,407
8456,397
8456,404
8456,394
8456,414
8456,389
8457,409
8457,409
8457,407
8457,408
8457,409
8458,418
8458,410
8458,417
8458,419
8458,417
8459,406
8459,405
8459,406
8459,410
8459,405
8460,504
8460,467
8460,507
8460,451
8460,483
8461,509
8461,458
8461,524
8461,448
8461,458
8462,367
8462,352
8462,395
8462,364
8462,368
8463,353
8463,352
8463,335
8463,341
8463,349
8464,733
8464,969
8464,841
8464,574
8464,1102
8465,675
8465,748
8465,502
8465,539
8465,559
8466,403
8466,329
8466,359
8466,314
8466,289
8467,362
8467,468
8467,338
8467,386
8467,385
8468,515
8468,572
8468,810
8468,474
8468,606
8469,372
8469,373
8469,405
8469,383
8469,384
8470,398
8470,388
8470,386
8470,389
8470,381
8471,372
8471,385
8471,384
8471,382
8471,381
8472,444
8472,460
8472,393
8472,429
8472,411
8473,390
8473,390
8473,390
8473,412
8473,389
8474,436
8474,468
8474,411
