polygonid,elevation
3507,126
3507,119
3507,109
3507,127
3508,130
3508,145
3508,145
3508,139
3508,127
3509,128
3509,144
3509,136
3509,138
3509,147
3510,136
3510,150
3510,126
3510,133
3510,121
3511,128
3511,116
3511,128
3511,131
3511,117
3512,136
3512,130
3512,136
3512,145
3512,129
3513,137
3513,132
3513,130
3513,115
3513,119
3514,121
3514,117
3514,114
3514,140
3514,107
3515,141
3515,137
3515,141
3515,141
3515,137
3516,117
3516,119
3516,124
3516,122
3516,117
3517,92
3517,116
3517,105
3517,112
3517,95
3518,104
3518,139
3518,112
3518,109
3518,106
3519,112
3519,109
3519,107
3519,107
3519,109
3520,107
3520,112
3520,115
3520,119
3520,110
3521,102
3521,97
3521,106
3521,112
3521,105
3522,137
3522,144
3522,123
3522,133
3522,140
3523,129
3523,153
3523,146
3523,125
3523,138
3524,99
3524,104
3524,120
3524,95
3524,117
3525,115
3525,120
3525,120
3525,107
3525,104
3526,112
3526,147
3526,133
3526,112
3526,103
3527,142
