polygonid,elevation
12719,400
12720,408
12720,405
12720,410
12720,403
12720,408
12721,386
12721,387
12721,401
12721,387
12721,392
12722,402
12722,403
12722,402
12722,408
12722,400
12723,394
12723,391
12723,391
12723,396
12723,396
12724,387
12724,381
12724,386
12724,387
12724,388
12725,383
12725,381
12725,382
12725,379
12725,383
12726,375
12726,377
12726,376
12726,374
12726,377
12727,354
12727,367
12727,355
12727,364
12727,355
12728,367
12728,374
12728,377
12728,376
12728,376
12729,357
12729,364
12729,357
12729,364
12729,362
12730,375
12730,372
12730,372
12730,377
12730,375
12731,351
12731,366
12731,370
12731,359
12731,367
12732,466
12732,478
12732,464
12732,458
12732,456
12733,420
12733,433
12733,427
12733,425
12733,429
12734,417
12734,420
12734,430
12734,387
12734,445
12735,384
12735,399
12735,401
12735,387
12735,388
12736,376
12736,372
12736,364
12736,379
12736,375
12737,367
12737,355
12737,359
12737,366
12737,352
12738,358
12738,374
12738,361
12738,372
12738,369
12739,370
12739,387
12739,379
12739,376
