polygonid,elevation
14785,16
14785,27
14785,25
14785,25
14786,22
14786,50
14786,46
14786,22
14786,51
14787,53
14787,52
14787,60
14787,64
14787,34
14788,88
14788,45
14788,101
14788,24
14788,3
14789,46
14789,56
14789,29
14789,46
14789,43
14790,56
14790,51
14790,74
14790,87
14790,81
14791,78
14791,76
14791,111
14791,33
14791,79
14792,105
14792,66
14792,60
14792,48
14792,80
14793,0
14793,20
14793,0
14793,15
14793,19
14794,29
14794,25
14794,13
14794,0
14794,0
14795,30
14795,18
14795,30
14795,31
14795,20
14796,25
14796,22
14796,27
14796,31
14796,24
14797,32
14797,22
14797,22
14797,35
14797,27
14798,19
14798,20
14798,13
14798,0
14798,24
14799,19
14799,23
14799,8
14799,6
14799,21
14800,78
14800,80
14800,58
14800,53
14800,84
14801,54
14801,45
14801,51
14801,55
14801,55
14802,86
14802,63
14802,44
14802,69
14802,90
14803,3
14803,25
14803,45
14803,91
14803,15
14804,19
14804,16
14804,14
14804,20
14804,23
14805,18
