polygonid,elevation
14705,208
14705,198
14705,178
14705,160
14706,163
14706,181
14706,158
14706,157
14706,195
14707,235
14707,256
14707,208
14707,202
14707,449
14708,190
14708,227
14708,222
14708,218
14708,186
14709,195
14709,390
14709,252
14709,248
14709,326
14710,496
14710,476
14710,370
14710,422
14710,185
14711,231
14711,228
14711,229
14711,245
14711,215
14712,213
14712,220
14712,207
14712,213
14712,199
14713,192
14713,213
14713,193
14713,192
14713,218
14714,195
14714,184
14714,194
14714,180
14714,176
14715,173
14715,158
14715,171
14715,164
14715,176
14716,168
14716,159
14716,169
14716,153
14716,215
14717,226
14717,196
14717,206
14717,204
14717,224
14718,261
14718,286
14718,128
14718,253
14718,122
14719,214
14719,233
14719,224
14719,224
14719,221
14720,169
14720,231
14720,234
14720,192
14720,205
14721,210
14721,176
14721,189
14721,193
14721,174
14722,238
14722,252
14722,253
14722,236
14722,243
14723,242
14723,239
14723,252
14723,235
14723,227
14724,226
14724,234
14724,236
14724,219
14724,229
14725,231
